date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:07:59	20645/20645	---M-Z	200	added ('OK')	text/html	etag:%2250a5-67506051-413946be9707f10b;gz%22	https://htmlbeans.com/html/swan/home.html	C:/Users/Administrator/Desktop/DDCI%20Eventos/htmlbeans.com/html/swan/home.html	(from )
20:07:59	109/109	---M-Z	200	added ('OK')	text/plain	date:Tue,%2031%20Dec%202024%2002:07:51%20GMT	https://htmlbeans.com/robots.txt		(from )
20:08:00	67786/67786	---M-Z	200	added ('OK')	text/css	etag:%22108ca-67506051-12ef4892e390673a;gz%22	https://htmlbeans.com/html/swan/css/bootstrap.css	C:/Users/Administrator/Desktop/DDCI%20Eventos/htmlbeans.com/html/swan/css/bootstrap.css	(from https://htmlbeans.com/html/swan/home.html)
20:08:00	99188/99188	---M-Z	200	added ('OK')	text/css	etag:%2218374-67506051-94fc08a122f33d42;gz%22	https://htmlbeans.com/html/swan/css/fonts-icons.css	C:/Users/Administrator/Desktop/DDCI%20Eventos/htmlbeans.com/html/swan/css/fonts-icons.css	(from https://htmlbeans.com/html/swan/home.html)
20:08:00	268717/268717	---M-Z	200	added ('OK')	text/css	etag:%22419ad-67506051-2c54e8286974ec8e;gz%22	https://htmlbeans.com/html/swan/css/plugin-resets.css	C:/Users/Administrator/Desktop/DDCI%20Eventos/htmlbeans.com/html/swan/css/plugin-resets.css	(from https://htmlbeans.com/html/swan/home.html)
20:08:00	36235/36235	---M-Z	200	added ('OK')	text/css	etag:%228d8b-67506051-5e992f6bd30ddae;gz%22	https://htmlbeans.com/html/swan/style.css	C:/Users/Administrator/Desktop/DDCI%20Eventos/htmlbeans.com/html/swan/style.css	(from https://htmlbeans.com/html/swan/home.html)
20:08:00	3001/3001	---M-Z	200	added ('OK')	text/css	etag:%22bb9-67506051-dc245b3987598492;gz%22	https://htmlbeans.com/html/swan/css/responsive.css	C:/Users/Administrator/Desktop/DDCI%20Eventos/htmlbeans.com/html/swan/css/responsive.css	(from https://htmlbeans.com/html/swan/home.html)
20:08:01	237/237	---M--	200	added ('OK')	text/css	etag:%22ed-67506051-5e52497b21c80856;;;%22	https://htmlbeans.com/html/swan/css/color.css	C:/Users/Administrator/Desktop/DDCI%20Eventos/htmlbeans.com/html/swan/css/color.css	(from https://htmlbeans.com/html/swan/home.html)
20:08:01	6384/6384	---M--	200	added ('OK')	image/png	etag:%2218f0-67506051-a1611baa78977dff;;;%22	https://htmlbeans.com/html/swan/images/logo.png	C:/Users/Administrator/Desktop/DDCI%20Eventos/htmlbeans.com/html/swan/images/logo.png	(from https://htmlbeans.com/html/swan/home.html)
20:08:01	5214/5214	---M--	200	added ('OK')	image/png	etag:%22145e-67506051-d94e2afb9b9f29af;;;%22	https://htmlbeans.com/html/swan/images/arrow.png	C:/Users/Administrator/Desktop/DDCI%20Eventos/htmlbeans.com/html/swan/images/arrow.png	(from https://htmlbeans.com/html/swan/home.html)
20:08:02	93274/93274	---M--	200	added ('OK')	image/jpeg	etag:%2216c5a-67506051-153545d921326f46;;;%22	https://htmlbeans.com/html/swan/images/img02.jpg	C:/Users/Administrator/Desktop/DDCI%20Eventos/htmlbeans.com/html/swan/images/img02.jpg	(from https://htmlbeans.com/html/swan/home.html)
20:08:02	570080/570080	---M--	200	added ('OK')	image/jpeg	etag:%228b2e0-67506051-da0666a5200561e5;;;%22	https://htmlbeans.com/html/swan/images/img05.jpg	C:/Users/Administrator/Desktop/DDCI%20Eventos/htmlbeans.com/html/swan/images/img05.jpg	(from https://htmlbeans.com/html/swan/home.html)
20:08:03	71455/71455	---M--	200	added ('OK')	image/jpeg	etag:%221171f-67506051-18cb5d9b5e78b739;;;%22	https://htmlbeans.com/html/swan/images/img04.jpg	C:/Users/Administrator/Desktop/DDCI%20Eventos/htmlbeans.com/html/swan/images/img04.jpg	(from https://htmlbeans.com/html/swan/home.html)
